Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	blue	1	none	wide	[""right""]	
Risk	1	2473	blue	0.9	left	wide	[""left""]	f
Risk	2	1133	blue	1	left	wide	[""left""]	f
Risk	3	1611	blue	1	right	wide	[""right""]	j
Risk	4	2501	blue	0	left	wide	[""left""]	f
Risk	5	1433	blue	0	left	wide	[""right""]	f
Risk	6	1594	blue	0.2	left	wide	[""left""]	f
Risk	7	1227	blue	0.8	right	wide	[""right""]	j
Risk	8	1572	blue	0.3	left	wide	[""left""]	f
Risk	9	1592	blue	0.2	right	wide	[""right""]	j
Risk	10	962	blue	0.1	right	wide	[""left""]	j
Risk	11	1599	blue	0.1	left	wide	[""right""]	f
Risk	12	1314	blue	0	right	wide	[""left""]	j
Risk	13	1071	blue	0	left	wide	[""right""]	f
Risk	14	1380	blue	0.1	left	wide	[""right""]	f
Risk	15	1022	blue	0.7	right	wide	[""right""]	j
Risk	16	1116	blue	0	left	wide	[""right""]	f
Risk	17	1537	blue	0.8	left	wide	[""left""]	f
Risk	18	860	blue	0.9	left	wide	[""left""]	f
Risk	19	658	blue	0.9	left	wide	[""left""]	f
Risk	20	2067	red	0.4	left	narrow	[""right""]	f
Risk	21	1561	red	0.5	right	narrow	[""left""]	j
Risk	22	837	red	0.5	right	narrow	[""right""]	j
Risk	23	926	red	0.5	right	narrow	[""right""]	j
Risk	24	1076	red	0.5	left	narrow	[""right""]	f
Risk	25	1248	red	0.5	left	narrow	[""left""]	f
Risk	26	1389	red	0.6	right	narrow	[""right""]	j
Risk	27	1258	red	0.6	left	narrow	[""left""]	f
Risk	28	1756	red	0.4	left	narrow	[""right""]	f
Risk	29	1190	red	0.4	left	narrow	[""right""]	f
Risk	30	1492	red	0.5	right	narrow	[""left""]	j
Risk	31	796	red	0.7	left	narrow	[""left""]	f
Risk	32	1256	red	0.5	left	narrow	[""left""]	f
Risk	33	1198	red	0.5	right	narrow	[""right""]	j
Risk	34	1152	red	0.3	left	narrow	[""right""]	f
Risk	35	1486	red	0.5	right	narrow	[""left""]	j
Risk	36	1271	red	0.5	left	narrow	[""right""]	f
Risk	37	1230	red	0.2	right	narrow	[""left""]	j
Risk	38	1289	red	0.6	left	narrow	[""left""]	f
Risk	39	1321	red	0.3	right	narrow	[""right""]	j
Risk	40	1328	green	0.7	left	skew	[""left""]	f
Risk	41	913	green	0.7	left	skew	[""left""]	f
Risk	42	744	green	0.7	left	skew	[""left""]	f
Risk	43	1414	green	0.6000000000000001	left	skew	[""right""]	f
Risk	44	1614	green	0.7	right	skew	[""right""]	j
Risk	45	1169	green	0.5	left	skew	[""right""]	f
Risk	46	1551	green	0.6000000000000001	right	skew	[""left""]	j
Risk	47	988	green	0.4	left	skew	[""right""]	f
Risk	48	1294	green	0.8	left	skew	[""left""]	f
Risk	49	1571	green	0.6000000000000001	left	skew	[""right""]	f
Risk	50	837	green	0.8	left	skew	[""left""]	f
Risk	51	709	green	0.7	left	skew	[""left""]	f
Risk	52	872	green	0.7	right	skew	[""right""]	j
Risk	53	663	green	0.8	right	skew	[""right""]	j
Risk	54	908	green	0.8999999999999999	left	skew	[""left""]	f
Risk	55	1408	green	0.5	right	skew	[""left""]	j
Risk	56	739	green	0.7	left	skew	[""left""]	f
Risk	57	644	green	0.7	left	skew	[""left""]	f
Risk	58	858	green	0.7	right	skew	[""right""]	j
Risk	59	764	green	0.7	left	skew	[""left""]	f
